instancia,variante,status,rc,tiempo_solver_s,gap_pct,objetivo_solver,objetivo_post,status_solver,best_bound,nodos_explorados,iter_simplex,presolve_time_s,rows_cargadas,cols_cargadas,nz_cargados,rows_presolved,cols_presolved,nz_presolved,reduccion_rows_pct,reduccion_cols_pct,reduccion_nz_pct,solver_warnings,solver_warnings_txt,matrix_min,matrix_max,objective_min,objective_max,rhs_min,rhs_max,bounds_min,bounds_max,matrix_range_ratio_vs_base,objective_range_ratio_vs_base,rhs_range_ratio_vs_base,bounds_range_ratio_vs_base,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preprocesamiento_s,tiempo_total_s,speedup_vs_base,speedup_solver_vs_base,speedup_total_vs_base,overhead_preprocesamiento_vs_base,ratio_preproc_solver,gap_delta_vs_base,obj_solver_delta_vs_base,obj_solver_rel_delta_vs_base,obj_post_delta_vs_base,obj_post_rel_delta_vs_base,matrix_kappa_ratio_vs_base,kappa_proxy_ratio,kappa_solver,kappa_solver_exact,kappa_solver_ratio_vs_base,work_units,dettime_ticks,root_gap,root_time,tiempo_determinista,speedup_det_vs_base,primal_integral,kappa_arbol_max,kappa_attention,kappa_stable_frac,kappa_suspicious_frac,kappa_unstable_frac,kappa_illposed_frac,kappa_arbol_max_ratio_vs_base,mip_equivalente,post_factible,solver_max_viol,solver_int_viol,solver_obj_diff,post_max_viol,post_int_viol,verif_solver_avg_viol,verif_solver_p95_viol,verif_solver_p99_viol,verif_solver_max_viol_rel,verif_solver_max_viol_relact,verif_post_avg_viol,verif_post_p95_viol,verif_post_p99_viol,verif_post_max_viol_rel,verif_post_max_viol_relact,verif_solver_max_le,verif_solver_max_ge,verif_solver_max_eq,verif_solver_max_lb,verif_solver_max_ub,verif_solver_max_int,verif_solver_viol_le_count,verif_solver_viol_ge_count,verif_solver_viol_eq_count,verif_solver_viol_lb_count,verif_solver_viol_ub_count,verif_solver_viol_int_count,verif_solver_missing,verif_solver_obj_original,verif_post_max_le,verif_post_max_ge,verif_post_max_eq,verif_post_max_lb,verif_post_max_ub,verif_post_max_int,verif_post_viol_le_count,verif_post_viol_ge_count,verif_post_viol_eq_count,verif_post_viol_lb_count,verif_post_viol_ub_count,verif_post_viol_int_count,verif_post_missing,verif_post_obj_original,obj_original_variante,abs_obj_diff_vs_base,rel_obj_diff_vs_base,sentido_obj_vs_base,best_bound_delta_vs_base,equivalente_vs_base,max_diff_post_csv,diffs_post_csv,csv,csv_post,log
instance001.txt,estructurado,OK,0,3601.040917193,14.496850545744467,222395.0871338713,222395.0,TIME_LIMIT,190154.8037309958,113594.0,20866207.0,0.48,23763.0,16561.0,57555.0,20112.0,14392.0,51905.0,15.36422168918066,13.097035203188213,9.816697072365564,1,Model contains large bounds,9e-06,100000.0,0.0004,100.0,0.1,5000000.0,1.0,10000000000.0,,,,,18380000000000.0,565500000000.0,1.0,1.5,0.027878133,,,,,,,,,,,,,,10025820.0,,,3946.0,,0.0,25.0,3946.0,,0.233772891973018,,,,,,,,OK,REVISAR,3.814697265625e-06,0.0,2.9103830456733704e-10,93353961.1096597,0.0,4.92789297822799e-09,1.84741111297626e-13,1.19209289550781e-07,1.81910581886768e-06,7.99840817338539e-14,341032.969620534,3.66325421920359,9621378.13083119,93353961.1096597,0.955594586740031,1.9073486328125e-06,1.86264514923096e-09,3.814697265625e-06,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,222395.087133871,34.3641891502969,6017.60146691959,93353961.1096597,0.0,0.0,0.0,866.0,298.0,1165.0,0.0,0.0,0.0,0.0,222395.087133871,222395.087133871,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance001_estructurado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance001_estructurado_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/logs/instance001_estructurado.log
instance001.txt,estructurado_full,OK,0,3601.038235193,12.428401924243438,222427.8068604869,222428.0,TIME_LIMIT,194783.58503258566,162143.0,36454121.0,0.49,23763.0,16561.0,57555.0,20112.0,14392.0,51905.0,15.36422168918066,13.097035203188213,9.816697072365564,1,Model contains large bounds,9e-06,100000.0,0.0004,100.0,0.1,90000.0,1.0,10000000000.0,,,,,18380000000000.0,13070000000.0,1.0,1.5,0.028552434,,,,,,,,,,,,,,21064599.0,,,4272.0,,0.0,25.0,4272.0,,0.195425047214581,,,,,,,,OK,REVISAR,8.08015465736389e-06,0.0,1.1641532182693481e-10,12317652.2458333,0.0,6.30765961751582e-09,4.2632564145606e-13,1.385435461998e-07,8.08015465736389e-06,2.2668435005501e-09,49123.9380015174,5.54944650110595,1263707.80294783,12317652.2458333,0.953856567859294,1.9073486328125e-06,1.86264514923096e-09,8.08015465736389e-06,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,222427.806860487,426.044494544796,6143.28519515699,12317652.2458333,0.0,0.0,0.0,1575.0,364.0,1180.0,0.0,0.0,0.0,0.0,222427.806860487,222427.806860487,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance001_estructurado_full.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance001_estructurado_full_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/logs/instance001_estructurado_full.log
instance001.txt,estructurado_plano,OK,0,3601.047612487,12.438184658835738,222427.8068604869,222428.0,TIME_LIMIT,194761.82551058102,160570.0,36295561.0,0.49,23763.0,16561.0,57555.0,20112.0,14392.0,51905.0,15.36422168918066,13.097035203188213,9.816697072365564,1,Model contains large bounds,9e-06,100000.0,0.0004,100.0,0.1,90000.0,1.0,10000000000.0,,,,,18380000000000.0,13070000000.0,0.0,0.0,0.015855862,,,,,,,,,,,,,,21064599.0,,,4256.0,,0.0,25.0,4256.0,,0.19607362635931,,,,,,,,OK,REVISAR,8.08015465736389e-06,0.0,1.1641532182693481e-10,12317652.2458333,0.0,6.30765961751582e-09,4.2632564145606e-13,1.385435461998e-07,8.08015465736389e-06,2.2668435005501e-09,49123.9380015174,5.54944650110595,1263707.80294783,12317652.2458333,0.953856567859294,1.9073486328125e-06,1.86264514923096e-09,8.08015465736389e-06,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,222427.806860487,426.044494544796,6143.28519515699,12317652.2458333,0.0,0.0,0.0,1575.0,364.0,1180.0,0.0,0.0,0.0,0.0,222427.806860487,222427.806860487,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance001_estructurado_plano.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance001_estructurado_plano_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/logs/instance001_estructurado_plano.log
instance001.txt,estructurado_matricial,OK,0,3612.096941349,14.793534730692445,222351.49596198043,222351.0,TIME_LIMIT,189457.85018263065,145639.0,26198045.0,0.5,23763.0,16561.0,57555.0,20119.0,14391.0,52069.0,15.334764129108278,13.10307348590061,9.531752236990705,1,Model contains large bounds,9e-06,100000.0,0.0004,100.0,0.02,300000000.0,1.0,10000000000.0,,,,,18380000000000.0,30850000000000.0,1.0,1.0,0.03003869,,,,,,,,,,,,,,,,,4195.0,,0.0,26.0,4195.0,,0.247698739004727,,,,,,,,OK,REVISAR,2.32551246881485e-06,0.0,4.3655745685100555e-10,98011208.1370185,0.0,3.85511336633108e-09,1.70530256582424e-13,9.87201929092407e-08,2.32551246881485e-06,9.09648745217595e-12,362863.103284686,3.71443515145839,9850914.97330713,98011208.1370185,0.95435611500941,1.9073486328125e-06,1.86264514923096e-09,2.32551246881485e-06,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,222351.49596198,32.4870649184558,6017.60146691953,98011208.1370185,0.0,0.0,0.0,896.0,287.0,1159.0,0.0,0.0,0.0,0.0,222351.49596198,222351.49596198,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance001_estructurado_matricial.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance001_estructurado_matricial_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/logs/instance001_estructurado_matricial.log
instance001.txt,matricial_full,ERROR,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/D,N/D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance001_matricial_full.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance001_matricial_full_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/logs/instance001_matricial_full.log
instance001.txt,matricial_plano,ERROR,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/D,N/D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance001_matricial_plano.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance001_matricial_plano_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/logs/instance001_matricial_plano.log
instance002.txt,estructurado,ERROR,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/D,N/D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance002_estructurado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance002_estructurado_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/logs/instance002_estructurado.log
instance002.txt,estructurado_full,ERROR,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/D,N/D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance002_estructurado_full.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance002_estructurado_full_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/logs/instance002_estructurado_full.log
instance002.txt,estructurado_plano,ERROR,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/D,N/D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance002_estructurado_plano.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance002_estructurado_plano_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/logs/instance002_estructurado_plano.log
instance002.txt,estructurado_matricial,ERROR,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/D,N/D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance002_estructurado_matricial.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/resultados/instance002_estructurado_matricial_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-01pct/logs/instance002_estructurado_matricial.log
